album_type,album_id,album_name,release_date,artist_name,artist_uri,artist_genres,album_popularity,duration_ms,explicit,href,track_id,track_name,preview_url,track_number,uri,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_href,analysis_url,time_signature
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,193270,True,https://api.spotify.com/v1/tracks/66KiX7ecoumEXcUR1Al05x,66KiX7ecoumEXcUR1Al05x,Vroom Vroom,https://p.scdn.co/mp3-preview/e89e149e7d16bd3b1320f1144372e0ce051b9ac7?cid=705aa8fce6fc4c508bab06c543baa528,1,spotify:track:66KiX7ecoumEXcUR1Al05x,30,0.835,0.684,11,-5.818,1,0.239,0.122,0.0,0.0854,0.517,151.009,https://api.spotify.com/v1/tracks/66KiX7ecoumEXcUR1Al05x,https://api.spotify.com/v1/audio-analysis/66KiX7ecoumEXcUR1Al05x,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,193829,False,https://api.spotify.com/v1/tracks/3Yy0eQSF874tdGCpjzz2zI,3Yy0eQSF874tdGCpjzz2zI,Physical,https://p.scdn.co/mp3-preview/fa1eb265d7f5a5c0e13b9038f77772ad17ad74ec?cid=705aa8fce6fc4c508bab06c543baa528,2,spotify:track:3Yy0eQSF874tdGCpjzz2zI,31,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,https://api.spotify.com/v1/tracks/3Yy0eQSF874tdGCpjzz2zI,https://api.spotify.com/v1/audio-analysis/3Yy0eQSF874tdGCpjzz2zI,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,217565,False,https://api.spotify.com/v1/tracks/1NpnLk5czHL1BjYfdKpnyA,1NpnLk5czHL1BjYfdKpnyA,Naked Alone,https://p.scdn.co/mp3-preview/95a45f061627dce7f3ad77594f005dfe5392161d?cid=705aa8fce6fc4c508bab06c543baa528,3,spotify:track:1NpnLk5czHL1BjYfdKpnyA,23,0.9,0.527,7,-5.445,1,0.0449,0.0291,0.000571,0.31,0.703,104.978,https://api.spotify.com/v1/tracks/1NpnLk5czHL1BjYfdKpnyA,https://api.spotify.com/v1/audio-analysis/1NpnLk5czHL1BjYfdKpnyA,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,194230,True,https://api.spotify.com/v1/tracks/34dgUMfkUdfY03r2SlCOS9,34dgUMfkUdfY03r2SlCOS9,Make Me Feel,https://p.scdn.co/mp3-preview/e931c3f74fd1482a424cdbdd21328d1c72bd37b6?cid=705aa8fce6fc4c508bab06c543baa528,4,spotify:track:34dgUMfkUdfY03r2SlCOS9,24,0.859,0.413,1,-7.399,1,0.18,0.136,0.0,0.334,0.699,115.036,https://api.spotify.com/v1/tracks/34dgUMfkUdfY03r2SlCOS9,https://api.spotify.com/v1/audio-analysis/34dgUMfkUdfY03r2SlCOS9,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,195144,True,https://api.spotify.com/v1/tracks/3dEjOiPsyAdon7Ea09fPop,3dEjOiPsyAdon7Ea09fPop,Juice,https://p.scdn.co/mp3-preview/948d39a5abc91dccba24515df22bfdddacd8df0f?cid=705aa8fce6fc4c508bab06c543baa528,5,spotify:track:3dEjOiPsyAdon7Ea09fPop,26,0.767,0.889,0,-2.988,1,0.0969,0.00611,0.0,0.402,0.839,119.92,https://api.spotify.com/v1/tracks/3dEjOiPsyAdon7Ea09fPop,https://api.spotify.com/v1/audio-analysis/3dEjOiPsyAdon7Ea09fPop,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,247360,False,https://api.spotify.com/v1/tracks/4sUYrhgZzkQF6R55PLJ5Eb,4sUYrhgZzkQF6R55PLJ5Eb,I'm Every Woman,https://p.scdn.co/mp3-preview/8165311aeffed6a252f1d8bf2cb146491970a4d0?cid=705aa8fce6fc4c508bab06c543baa528,6,spotify:track:4sUYrhgZzkQF6R55PLJ5Eb,28,0.617,0.901,0,-6.835,0,0.0448,0.123,7.18e-05,0.324,0.731,114.522,https://api.spotify.com/v1/tracks/4sUYrhgZzkQF6R55PLJ5Eb,https://api.spotify.com/v1/audio-analysis/4sUYrhgZzkQF6R55PLJ5Eb,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,183527,True,https://api.spotify.com/v1/tracks/0th8A1tMdGYG5ivorx6FVJ,0th8A1tMdGYG5ivorx6FVJ,Money,https://p.scdn.co/mp3-preview/e569b5c1f77d1ce59ef5152cc941eb6826d17ce6?cid=705aa8fce6fc4c508bab06c543baa528,7,spotify:track:0th8A1tMdGYG5ivorx6FVJ,9,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.004,https://api.spotify.com/v1/tracks/0th8A1tMdGYG5ivorx6FVJ,https://api.spotify.com/v1/audio-analysis/0th8A1tMdGYG5ivorx6FVJ,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,192133,False,https://api.spotify.com/v1/tracks/6BgbNDLPSfQGllSlVV9iFh,6BgbNDLPSfQGllSlVV9iFh,High Hopes,https://p.scdn.co/mp3-preview/8b4293f824fcb476272a783fc13530d93786aa26?cid=705aa8fce6fc4c508bab06c543baa528,8,spotify:track:6BgbNDLPSfQGllSlVV9iFh,8,0.519,0.908,5,-2.733,1,0.0668,0.221,0.0,0.0673,0.703,164.061,https://api.spotify.com/v1/tracks/6BgbNDLPSfQGllSlVV9iFh,https://api.spotify.com/v1/audio-analysis/6BgbNDLPSfQGllSlVV9iFh,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,204506,False,https://api.spotify.com/v1/tracks/4JppwlwVBZAUHWYlVKAmbG,4JppwlwVBZAUHWYlVKAmbG,All the Lovers,https://p.scdn.co/mp3-preview/6b8430f30398b19b0f8e2874b353e844d7324aec?cid=705aa8fce6fc4c508bab06c543baa528,9,spotify:track:4JppwlwVBZAUHWYlVKAmbG,5,0.529,0.544,0,-8.647,1,0.0322,0.0132,1.53e-05,0.11,0.164,121.991,https://api.spotify.com/v1/tracks/4JppwlwVBZAUHWYlVKAmbG,https://api.spotify.com/v1/audio-analysis/4JppwlwVBZAUHWYlVKAmbG,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,175160,True,https://api.spotify.com/v1/tracks/5TMXvlPP3XyLrF2W0waEF9,5TMXvlPP3XyLrF2W0waEF9,How to Be Lonely,https://p.scdn.co/mp3-preview/ac688d85d0968b34d4fe680738fbade126497dbe?cid=705aa8fce6fc4c508bab06c543baa528,10,spotify:track:5TMXvlPP3XyLrF2W0waEF9,4,0.532,0.721,7,-3.181,1,0.0521,0.0331,0.0,0.195,0.511,81.74,https://api.spotify.com/v1/tracks/5TMXvlPP3XyLrF2W0waEF9,https://api.spotify.com/v1/audio-analysis/5TMXvlPP3XyLrF2W0waEF9,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,219520,False,https://api.spotify.com/v1/tracks/3ABI23LJx5MkoNofklQPYI,3ABI23LJx5MkoNofklQPYI,All I Am,https://p.scdn.co/mp3-preview/e02db04ede324d1f030964866b120f61d4f8d6f1?cid=705aa8fce6fc4c508bab06c543baa528,11,spotify:track:3ABI23LJx5MkoNofklQPYI,27,0.742,0.643,0,-5.402,1,0.0343,0.0477,1.97e-06,0.176,0.525,122.04,https://api.spotify.com/v1/tracks/3ABI23LJx5MkoNofklQPYI,https://api.spotify.com/v1/audio-analysis/3ABI23LJx5MkoNofklQPYI,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,239346,False,https://api.spotify.com/v1/tracks/7pDQQQoavwjYXsmJpXb2Kk,7pDQQQoavwjYXsmJpXb2Kk,Believe,https://p.scdn.co/mp3-preview/4e31ddcd620fe212445571d37502cf84ef101617?cid=705aa8fce6fc4c508bab06c543baa528,12,spotify:track:7pDQQQoavwjYXsmJpXb2Kk,28,0.653,0.932,6,-5.269,1,0.0502,0.00884,0.0,0.177,0.392,132.982,https://api.spotify.com/v1/tracks/7pDQQQoavwjYXsmJpXb2Kk,https://api.spotify.com/v1/audio-analysis/7pDQQQoavwjYXsmJpXb2Kk,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,205207,False,https://api.spotify.com/v1/tracks/3sUmjhJOwaGMufHNrs86Gx,3sUmjhJOwaGMufHNrs86Gx,Together,https://p.scdn.co/mp3-preview/2e75e801877bf51f216cd1efe0935cdcbcd47d57?cid=705aa8fce6fc4c508bab06c543baa528,13,spotify:track:3sUmjhJOwaGMufHNrs86Gx,23,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.199,180.007,https://api.spotify.com/v1/tracks/3sUmjhJOwaGMufHNrs86Gx,https://api.spotify.com/v1/audio-analysis/3sUmjhJOwaGMufHNrs86Gx,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,183290,False,https://api.spotify.com/v1/tracks/0FpFMjdYVYRYefv7ZXWqaJ,0FpFMjdYVYRYefv7ZXWqaJ,Don't Start Now,https://p.scdn.co/mp3-preview/ccada72f07a920a7a2a29b0c85be4ca87c21ec78?cid=705aa8fce6fc4c508bab06c543baa528,14,spotify:track:0FpFMjdYVYRYefv7ZXWqaJ,28,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,https://api.spotify.com/v1/tracks/0FpFMjdYVYRYefv7ZXWqaJ,https://api.spotify.com/v1/audio-analysis/0FpFMjdYVYRYefv7ZXWqaJ,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,162434,False,https://api.spotify.com/v1/tracks/01YtcF9RCF1oVR19j7o6Wh,01YtcF9RCF1oVR19j7o6Wh,Daughter,https://p.scdn.co/mp3-preview/e0da8a86cfd868983ccc599780a91941688610bc?cid=705aa8fce6fc4c508bab06c543baa528,15,spotify:track:01YtcF9RCF1oVR19j7o6Wh,5,0.828,0.554,6,-5.851,1,0.0348,0.0655,0.0,0.102,0.33,102.019,https://api.spotify.com/v1/tracks/01YtcF9RCF1oVR19j7o6Wh,https://api.spotify.com/v1/audio-analysis/01YtcF9RCF1oVR19j7o6Wh,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,231786,False,https://api.spotify.com/v1/tracks/5V2druCxUAkizX7dg2aDtc,5V2druCxUAkizX7dg2aDtc,Groove Is In the Heart,https://p.scdn.co/mp3-preview/2e111c5a346b304de75c0b5e8adeaa4dbc6f3151?cid=705aa8fce6fc4c508bab06c543baa528,16,spotify:track:5V2druCxUAkizX7dg2aDtc,24,0.695,0.882,1,-4.053,0,0.0699,0.015,0.0205,0.0851,0.931,121.549,https://api.spotify.com/v1/tracks/5V2druCxUAkizX7dg2aDtc,https://api.spotify.com/v1/audio-analysis/5V2druCxUAkizX7dg2aDtc,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,209280,False,https://api.spotify.com/v1/tracks/4EMHe3dv7YKsBow21KesR2,4EMHe3dv7YKsBow21KesR2,Closer,https://p.scdn.co/mp3-preview/51cffd4e745de23e56101d4d6ddfea9ec745dca8?cid=705aa8fce6fc4c508bab06c543baa528,17,spotify:track:4EMHe3dv7YKsBow21KesR2,24,0.588,0.751,0,-7.588,1,0.0329,0.00178,6.7e-05,0.353,0.522,136.975,https://api.spotify.com/v1/tracks/4EMHe3dv7YKsBow21KesR2,https://api.spotify.com/v1/audio-analysis/4EMHe3dv7YKsBow21KesR2,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,182466,False,https://api.spotify.com/v1/tracks/4fQDXCNkJgYqUUbnwMxF3e,4fQDXCNkJgYqUUbnwMxF3e,Share Your Address,https://p.scdn.co/mp3-preview/57ca13156eeb011456e751e93c5aab83d374bb78?cid=705aa8fce6fc4c508bab06c543baa528,18,spotify:track:4fQDXCNkJgYqUUbnwMxF3e,12,0.582,0.829,11,-5.054,1,0.074,0.209,0.0,0.0828,0.713,127.94,https://api.spotify.com/v1/tracks/4fQDXCNkJgYqUUbnwMxF3e,https://api.spotify.com/v1/audio-analysis/4fQDXCNkJgYqUUbnwMxF3e,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,216204,False,https://api.spotify.com/v1/tracks/45w65hwFxMA9nfakKGB9IV,45w65hwFxMA9nfakKGB9IV,"This Is Me [From ""The Greatest Showman""] - Dave Audé Remix",https://p.scdn.co/mp3-preview/7db9b7dbe11730666971bb1f14594a2c33e4c111?cid=705aa8fce6fc4c508bab06c543baa528,19,spotify:track:45w65hwFxMA9nfakKGB9IV,27,0.568,0.941,11,-2.536,0,0.135,0.00704,1.78e-05,0.12,0.516,121.953,https://api.spotify.com/v1/tracks/45w65hwFxMA9nfakKGB9IV,https://api.spotify.com/v1/audio-analysis/45w65hwFxMA9nfakKGB9IV,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,134239,False,https://api.spotify.com/v1/tracks/27jjomR9WUJhlKrt4tsLzn,27jjomR9WUJhlKrt4tsLzn,Boss Bitch,https://p.scdn.co/mp3-preview/0c76901a75c12bfeb2c719917069a666e1d70e4e?cid=705aa8fce6fc4c508bab06c543baa528,20,spotify:track:27jjomR9WUJhlKrt4tsLzn,9,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.203,0.575,125.993,https://api.spotify.com/v1/tracks/27jjomR9WUJhlKrt4tsLzn,https://api.spotify.com/v1/audio-analysis/27jjomR9WUJhlKrt4tsLzn,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,159735,False,https://api.spotify.com/v1/tracks/5f7Hmra9iW3Ycwwk3Ct3rO,5f7Hmra9iW3Ycwwk3Ct3rO,Good as Hell,https://p.scdn.co/mp3-preview/855840e7472af6924d4746c7898ef4aacce8dffc?cid=705aa8fce6fc4c508bab06c543baa528,21,spotify:track:5f7Hmra9iW3Ycwwk3Ct3rO,31,0.682,0.919,0,-3.18,0,0.0874,0.256,0.0,0.443,0.535,95.983,https://api.spotify.com/v1/tracks/5f7Hmra9iW3Ycwwk3Ct3rO,https://api.spotify.com/v1/audio-analysis/5f7Hmra9iW3Ycwwk3Ct3rO,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,198280,False,https://api.spotify.com/v1/tracks/2Z8lsDzYBNzRDSDNjxEGvO,2Z8lsDzYBNzRDSDNjxEGvO,Adore You,https://p.scdn.co/mp3-preview/ee17e84a0b876747fae7cfcab7e805de250f4f41?cid=705aa8fce6fc4c508bab06c543baa528,22,spotify:track:2Z8lsDzYBNzRDSDNjxEGvO,22,0.704,0.802,3,-5.38,1,0.169,0.398,0.0,0.0831,0.884,90.543,https://api.spotify.com/v1/tracks/2Z8lsDzYBNzRDSDNjxEGvO,https://api.spotify.com/v1/audio-analysis/2Z8lsDzYBNzRDSDNjxEGvO,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,208505,False,https://api.spotify.com/v1/tracks/2I2p8AiM6E8tpbNqSgfWqy,2I2p8AiM6E8tpbNqSgfWqy,Hallucinate,https://p.scdn.co/mp3-preview/df7a46f7a8718bff61d268126c70f358c3fb257d?cid=705aa8fce6fc4c508bab06c543baa528,23,spotify:track:2I2p8AiM6E8tpbNqSgfWqy,33,0.627,0.69,10,-5.396,0,0.139,0.033,0.0,0.0742,0.627,122.053,https://api.spotify.com/v1/tracks/2I2p8AiM6E8tpbNqSgfWqy,https://api.spotify.com/v1/audio-analysis/2I2p8AiM6E8tpbNqSgfWqy,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,202497,False,https://api.spotify.com/v1/tracks/41HPGuilpEGxVPEGIVx4Y2,41HPGuilpEGxVPEGIVx4Y2,Like You Like That,https://p.scdn.co/mp3-preview/1a368931527ca8dc1439d261d84e7ddaab80b5b3?cid=705aa8fce6fc4c508bab06c543baa528,24,spotify:track:41HPGuilpEGxVPEGIVx4Y2,22,0.746,0.669,2,-6.266,0,0.0485,0.136,0.00105,0.0939,0.567,115.961,https://api.spotify.com/v1/tracks/41HPGuilpEGxVPEGIVx4Y2,https://api.spotify.com/v1/audio-analysis/41HPGuilpEGxVPEGIVx4Y2,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,268560,False,https://api.spotify.com/v1/tracks/6KXHZJpG3uQDZLXbzfukXZ,6KXHZJpG3uQDZLXbzfukXZ,Love Changes (Everything),https://p.scdn.co/mp3-preview/2ebabcb4d8446806b04ad1604337e75feb5c8930?cid=705aa8fce6fc4c508bab06c543baa528,25,spotify:track:6KXHZJpG3uQDZLXbzfukXZ,22,0.615,0.632,5,-14.082,1,0.0262,0.257,1.33e-05,0.178,0.87,111.159,https://api.spotify.com/v1/tracks/6KXHZJpG3uQDZLXbzfukXZ,https://api.spotify.com/v1/audio-analysis/6KXHZJpG3uQDZLXbzfukXZ,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,211460,False,https://api.spotify.com/v1/tracks/5i1lHQ0TODcr4q8tcWOjU7,5i1lHQ0TODcr4q8tcWOjU7,Don't Be So Hard On Yourself,https://p.scdn.co/mp3-preview/3fd2cd97306af8a67848c3047c89ebccc600dd94?cid=705aa8fce6fc4c508bab06c543baa528,26,spotify:track:5i1lHQ0TODcr4q8tcWOjU7,25,0.572,0.815,6,-3.267,1,0.0321,0.0608,0.0,0.163,0.664,120.009,https://api.spotify.com/v1/tracks/5i1lHQ0TODcr4q8tcWOjU7,https://api.spotify.com/v1/audio-analysis/5i1lHQ0TODcr4q8tcWOjU7,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,162585,False,https://api.spotify.com/v1/tracks/3BkW8xhKWpbw3NcLvGevar,3BkW8xhKWpbw3NcLvGevar,Boys,https://p.scdn.co/mp3-preview/9ee88b868e1981d7e61aac5dae43ea6605e7a968?cid=705aa8fce6fc4c508bab06c543baa528,27,spotify:track:3BkW8xhKWpbw3NcLvGevar,7,0.867,0.545,2,-5.192,1,0.0625,0.0646,0.000289,0.0505,0.525,139.943,https://api.spotify.com/v1/tracks/3BkW8xhKWpbw3NcLvGevar,https://api.spotify.com/v1/audio-analysis/3BkW8xhKWpbw3NcLvGevar,4
album,5H1hcC7bVMSQDcdF464CS7,Pride Party,2020-06-26,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,44,304080,False,https://api.spotify.com/v1/tracks/6ZXlhwDVpw8qZnf0eW8IvQ,6ZXlhwDVpw8qZnf0eW8IvQ,Go West,https://p.scdn.co/mp3-preview/2385d014d54bf065d39ce2cdeb99f80f0b41edf7?cid=705aa8fce6fc4c508bab06c543baa528,28,spotify:track:6ZXlhwDVpw8qZnf0eW8IvQ,24,0.535,0.951,7,-5.859,1,0.0373,0.0174,9.67e-06,0.345,0.444,120.72,https://api.spotify.com/v1/tracks/6ZXlhwDVpw8qZnf0eW8IvQ,https://api.spotify.com/v1/audio-analysis/6ZXlhwDVpw8qZnf0eW8IvQ,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,174306,False,https://api.spotify.com/v1/tracks/1pbReGIDm3LM3fLx5aLWfC,1pbReGIDm3LM3fLx5aLWfC,The Greatest Show,https://p.scdn.co/mp3-preview/a679c8ddad7249e7f0e80d97c0de88308ae8657f?cid=705aa8fce6fc4c508bab06c543baa528,1,spotify:track:1pbReGIDm3LM3fLx5aLWfC,24,0.546,0.839,6,-5.365,0,0.0784,0.00546,0.0,0.382,0.491,77.009,https://api.spotify.com/v1/tracks/1pbReGIDm3LM3fLx5aLWfC,https://api.spotify.com/v1/audio-analysis/1pbReGIDm3LM3fLx5aLWfC,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,273640,False,https://api.spotify.com/v1/tracks/5dtJsSCJbmwt7K1LEtboWc,5dtJsSCJbmwt7K1LEtboWc,A Million Dreams,https://p.scdn.co/mp3-preview/10dfe3049db13b3466fd5c957bb0dfcac9283327?cid=705aa8fce6fc4c508bab06c543baa528,2,spotify:track:5dtJsSCJbmwt7K1LEtboWc,23,0.312,0.499,7,-6.282,1,0.0397,0.272,0.0,0.0901,0.191,148.173,https://api.spotify.com/v1/tracks/5dtJsSCJbmwt7K1LEtboWc,https://api.spotify.com/v1/audio-analysis/5dtJsSCJbmwt7K1LEtboWc,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,48720,False,https://api.spotify.com/v1/tracks/2EII1O4Ru7axAdrq0SAd0t,2EII1O4Ru7axAdrq0SAd0t,A Million Dreams - Reprise,https://p.scdn.co/mp3-preview/b5e9ccabb020933c983ee15b5cc7d6f99d9d1d14?cid=705aa8fce6fc4c508bab06c543baa528,3,spotify:track:2EII1O4Ru7axAdrq0SAd0t,15,0.29,0.191,6,-11.851,1,0.0473,0.963,0.0,0.102,0.229,143.754,https://api.spotify.com/v1/tracks/2EII1O4Ru7axAdrq0SAd0t,https://api.spotify.com/v1/audio-analysis/2EII1O4Ru7axAdrq0SAd0t,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,215320,False,https://api.spotify.com/v1/tracks/1kybbELnGfcHjNeWpF5Umn,1kybbELnGfcHjNeWpF5Umn,Come Alive (with Years & Years and Jess Glynne),https://p.scdn.co/mp3-preview/08d318f0719aca9bc7769591d81aee35f4e2aaec?cid=705aa8fce6fc4c508bab06c543baa528,4,spotify:track:1kybbELnGfcHjNeWpF5Umn,18,0.666,0.795,1,-5.053,0,0.0664,0.0464,0.0,0.357,0.752,118.002,https://api.spotify.com/v1/tracks/1kybbELnGfcHjNeWpF5Umn,https://api.spotify.com/v1/audio-analysis/1kybbELnGfcHjNeWpF5Umn,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,210160,False,https://api.spotify.com/v1/tracks/1DCyMzTMqhQKHzkyLUtqNu,1DCyMzTMqhQKHzkyLUtqNu,The Other Side (with MAX & Ty Dolla $ign),https://p.scdn.co/mp3-preview/a3c926a4a3a8876a61b09cd54ea343e876092321?cid=705aa8fce6fc4c508bab06c543baa528,5,spotify:track:1DCyMzTMqhQKHzkyLUtqNu,20,0.687,0.792,2,-5.622,1,0.228,0.0203,0.0,0.0717,0.774,154.083,https://api.spotify.com/v1/tracks/1DCyMzTMqhQKHzkyLUtqNu,https://api.spotify.com/v1/audio-analysis/1DCyMzTMqhQKHzkyLUtqNu,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,204133,False,https://api.spotify.com/v1/tracks/7KIx5C3zBHzFeCdImIyW98,7KIx5C3zBHzFeCdImIyW98,Never Enough,https://p.scdn.co/mp3-preview/ec19bc3cd6aa1fc6f82c8d5f14ac1813eed18ef9?cid=705aa8fce6fc4c508bab06c543baa528,6,spotify:track:7KIx5C3zBHzFeCdImIyW98,19,0.398,0.512,8,-7.148,1,0.0486,0.139,0.0,0.115,0.0956,133.659,https://api.spotify.com/v1/tracks/7KIx5C3zBHzFeCdImIyW98,https://api.spotify.com/v1/audio-analysis/7KIx5C3zBHzFeCdImIyW98,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,265733,False,https://api.spotify.com/v1/tracks/3drL9aimZ9j1rwkaQpswGW,3drL9aimZ9j1rwkaQpswGW,"This Is Me (The Reimagined Remix) [with Keala Settle, Kesha & Missy Elliott]",https://p.scdn.co/mp3-preview/0a06ff1bb7508d72f9948c1c6c28eb8bd0ce2460?cid=705aa8fce6fc4c508bab06c543baa528,7,spotify:track:3drL9aimZ9j1rwkaQpswGW,17,0.44,0.514,11,-6.874,0,0.266,0.0994,0.0,0.0768,0.219,93.168,https://api.spotify.com/v1/tracks/3drL9aimZ9j1rwkaQpswGW,https://api.spotify.com/v1/audio-analysis/3drL9aimZ9j1rwkaQpswGW,4
